,X,Y,Z
464534,24983.69841,85280.84276,1525.839
482087,23646.77281,82577.92796,3807.3316
475571,25158.080009999998,84946.61136,3720.1408
264765,21510.59821,76271.12676,7992.49
145163,26858.300610000002,79380.93196,5057.0664
527769,24489.61721,85862.11476,3981.7132
69119,25841.07461,78058.53816,7265.9
472591,25550.43861,84379.87116,3691.0772
345621,25463.24781,83551.55856,2194.3018
583682,25550.43861,81415.38396,3196.9959999999996
288436,23094.56441,77695.24316,8719.08
568992,25637.629409999998,80398.15796,3444.0366
20589,18255.47501,78407.30136,5928.9744
457677,20900.262609999998,85891.17836,1395.0528
636567,20188.20441,84089.23516,1620.2957
451953,22949.24641,88506.90236000001,1467.7118
114656,26698.45081,79540.78176,4519.3898
397701,20769.47641,84888.48416,1031.7578
358928,20638.69021,85745.86036,2775.5738
529572,21074.64421,85949.30556000001,3894.5224
394276,24010.06781,87838.43956,1104.4168
98301,19040.19221,77157.56656,4475.7944
61575,23341.60501,77317.41636,7047.923000000001
384609,19592.40061,82577.92796,2702.9148
251349,20028.35461,79526.24996,8152.3398
508561,23777.55901,81299.12956,4243.2856
468524,18938.46961,82679.65056000001,3749.2044
63995,21118.23961,77506.32976000001,6844.4778
171996,21757.63881,79177.48676,9343.9474
175194,22818.46021,78872.31896,9358.4792
229094,21699.511609999998,80906.77096000001,9794.4332
287044,20246.33161,77913.22016,8835.3344
653335,22832.992009999998,87189.35249,3003.238667
296094,18749.55621,77578.98876000001,8384.8486
252488,19941.16381,77186.63016,8210.466999999999
422209,21278.08941,85600.54236,944.567
290260,19577.86881,81546.17016000001,8704.5482
631103,25325.19571,84437.99836,2034.4520000000002
194105,21161.83501,75907.83176,9067.8432
654743,21718.88734,75902.98782000001,7934.3628
585726,19359.89181,80296.43536,2979.0190000000002
446693,19955.69561,83798.59916,1874.6022
503348,26393.28301,82345.41916,3632.95
25465,26683.919009999998,78421.83316000001,5827.2518
332799,24867.44401,84336.27576,2048.9838
660470,20105.85754,77908.37622,7512.9406
438630,24780.25321,85179.12016,1903.6658
269586,17151.05821,80092.99016,7919.831
393300,22992.841809999998,88986.45176,1148.0122
231252,21060.112409999998,75210.30536,9663.646999999999
8354,20275.39521,80456.28516,6364.9284
362585,20769.47641,85586.01056,2906.36
552472,21205.43041,85368.03356,3356.8458
23545,26509.53741,78218.38796000001,5943.5062
644162,18953.00141,81502.57476,3262.3891
68204,25899.20181,77913.22016,6888.0732
220686,20943.85801,75878.76816,9518.329
186257,21205.43041,75660.79116000001,9096.9068
202304,22135.46561,76067.68156,9838.0286
108508,25448.71601,81764.14716000001,4592.0488
84594,25099.95281,81647.89276,4635.6442
489552,22338.91081,86443.38676000001,3574.8228
237036,23472.391209999998,77811.49756,8137.808000000001
225514,21743.10701,79250.14576,9779.9014
153434,17979.37081,82621.52336,5187.8526
222331,24751.189609999998,77840.56116,9547.3926
324905,25158.080009999998,84467.06196,2470.406
18231,25463.24781,77738.83856,6641.0326
43685,21190.89861,83856.72636,7512.9406
505828,26131.71061,83537.02676000001,4228.7538
280083,20551.49941,78523.55576,8544.6984
96364,26029.98801,78073.06996000001,4868.153
424975,21554.19361,87678.58976,770.1854
430722,22702.20581,88550.49776,1743.816
18044,21655.91621,85222.71556,6626.5008
524041,25710.28841,84263.61676,3967.1814
586621,18735.024409999998,80659.73036,3414.973
405435,20769.47641,85150.05656,1206.1394
76777,23893.81341,77796.96576,7193.241
569583,19403.48721,82185.56936000001,3429.5048
481068,26131.71061,82650.58696,3879.9906
123408,21219.962209999998,86109.15536,5376.766
553343,18517.04741,83057.47736,3240.5914
569427,19897.56841,81371.78856,3444.0366
73882,26640.32361,82141.97396,7106.0502
245323,22920.18281,83943.91716,8224.9988
229522,23298.00961,80136.58556,9794.4332
201754,22164.52921,80964.89816,9823.4968
1540,21772.17061,85789.45576,6379.4602
600581,26284.29451,82185.56936000001,7382.1544
144934,19592.40061,78087.60176,5071.5982
192743,21481.53461,75384.68696,9009.716
504944,26727.51441,80688.79396,4228.7538
89587,25623.09761,82171.03756,4868.153
521550,18894.874209999998,76721.61256000001,4330.4764
243763,19069.25581,77593.52056,8065.149
281064,19810.37761,82141.97396,8602.8256
451222,22644.07861,88419.71156,1496.7754
154475,21292.62121,86065.55996,5245.9798
239253,20217.26801,78305.57876,8123.2762
48892,20449.77681,79090.29596,7672.7904
28559,22469.69701,78697.93736,5841.7836
325898,19795.84581,80587.07136,2484.9378
606611,20362.58601,78697.93736,7011.5935
390880,21307.153009999998,86152.75076,1104.4168
505064,21031.04881,80427.22156,4228.7538
661968,19892.72448,82563.39616,8258.906332999999
219113,23559.58201,80819.58016,9605.5198
223519,21103.70781,81488.04296,9547.3926
410525,22222.65641,86734.02276,653.931
656205,22542.35601,75200.61749,9828.340733
185941,18851.27881,78087.60176,9096.9068
359235,19388.95541,83769.53556,2775.5738
22429,21219.962209999998,86254.47336,5958.0380000000005
615688,20333.522409999998,85680.46726,1918.1976
552032,19635.99601,79497.18636,3167.9324
559637,19170.97841,84234.55316,3124.337
287846,20173.672609999998,78276.51516,8820.8026
45116,26349.68761,82214.63296,7382.1544
305548,20420.713209999998,79148.42316,8530.1666
506002,20856.66721,86341.66416,4228.7538
348943,20493.372209999998,86690.42736,2092.5792
161610,21103.70781,79032.16876,9169.5658
422682,22513.29241,88913.79276,930.0352
221173,26204.369609999998,80775.98476,9474.7336
502664,25274.33441,86080.09176,3618.4182
208748,21467.002809999998,75646.25936,10622.7458
420463,23632.241009999998,89000.98356000001,842.8444
370348,19490.67801,83755.00376,2891.8282
396131,21626.852609999998,85338.96996,959.0988
245226,17834.05281,78145.72896000001,8239.5306
254441,21917.48861,75471.87776,7847.172
126370,25971.86081,76997.71676,5434.8932
133659,21045.58061,86080.09176,5580.2112
526671,18299.07041,82912.15936,4010.7768
555171,21060.112409999998,84670.50716000001,3138.8688
164273,19200.04201,78712.46916000001,9213.1612
105413,19098.31941,76707.08076,4446.7308
481323,26495.00561,80398.15796,3879.9906
328142,25463.24781,82868.56396,2383.2152
253096,23617.70921,79279.20936000001,8181.4034
522211,26320.62401,81052.08896000001,4330.4764
213659,21743.10701,81081.15256,10128.6646
331555,24954.63481,84917.54776,2397.7470000000003
46270,17223.71721,80921.30276,7353.0908
121113,26611.260009999998,78828.72356,5536.6158
470299,20333.522409999998,86748.55456,3763.7362
662299,21040.73668,81449.29149,3879.9906
424239,23733.96361,87300.76296000001,755.6536
566988,25695.75661,83711.40836,2979.0190000000002
358244,25274.33441,82185.56936000001,2746.5102
465914,23545.050209999998,88608.62496,1569.4344
483039,25550.43861,85208.18376,3778.268
632918,19083.78761,83384.44286,3400.4412
627,21757.63881,85469.75616,6437.5874
84848,26262.49681,82098.37856,4635.6442
172284,20042.88641,81444.44756,9314.8838
492184,21888.42501,83260.92256,3487.632
576334,19170.97841,78843.25536,3458.5684
565019,18313.60221,79380.93196,3313.2504
288361,20784.00821,78014.94276,8719.08
646738,25695.75661,82781.37316,2666.5853
579068,19548.80521,79787.82236,3037.1462
458194,20464.30861,82883.09576,1613.0298
463703,24867.44401,85048.33396,1540.3708
227125,21888.42501,81575.23376,9750.8378
641325,20180.93851,84307.21216,1554.9026
335838,19635.99601,82548.86436,2063.5156
337195,24416.95821,87998.28936,1961.793
42105,21830.29781,84002.04436,7527.4724
663641,20224.53391,83871.25816,1816.475
495760,23792.090809999998,84350.80756,3647.4818
398310,23559.58201,89146.30156,1031.7578
9120,21278.08941,78014.94276,6321.3330000000005
169756,20624.15841,81052.08896000001,9460.2018
289623,21772.17061,75849.70456,8704.5482
114295,26364.219409999998,81386.32036,4519.3898
413191,22760.33301,88884.72916,668.4628
342209,21089.17601,87940.16216,2165.2382
395824,24010.06781,86675.89556,988.1624
208249,21655.91621,75166.70996000001,10404.7688
404037,23021.90541,88899.26096,1307.862
442460,20406.18141,83827.66276,1918.1976
492649,25012.76201,86748.55456,3487.632
78014,21859.361409999998,84815.82516000001,7149.6456
174934,20522.43581,79758.75876,9358.4792
390198,21684.97981,85455.22436000001,1089.885
401188,20827.60361,85120.99296,1264.2666
316091,19737.71861,80456.28516,2354.1516
368038,19519.74161,80151.11736,2862.7646
39034,21307.153009999998,86065.55996,6059.7606
180875,24983.69841,77796.96576,8864.398000000001
172404,23937.40881,82316.35556,9314.8838
182144,21830.29781,75820.64096,8849.8662
293262,22179.061009999998,76895.99416,8355.785
345169,20435.24501,86152.75076,2208.8336
239447,23486.92301,79337.33656,8036.0854
270066,19316.29641,82883.09576,7890.7674
191155,19781.31401,81270.06596,9009.716
145590,20885.73081,80034.86296,5028.0028
648521,19170.97841,78727.00096,9336.6815
359879,24954.63481,84728.63436,2761.042
7480,25768.41561,78029.47456,6364.9284
261544,26742.04621,78712.46916000001,7803.5766
159481,21016.51701,76634.42176,9314.8838
563,22411.56981,77855.09296000001,6423.0556
495876,19025.66041,81836.80616000001,3647.4818
162275,22527.82421,76997.71676,9184.0976
469297,25216.20721,85193.65196,3734.6726
108907,26814.70521,80427.22156,4577.517
160701,20013.822809999998,80310.96716,9285.8202
554086,18415.32481,80630.66676000001,3371.3776
523853,19127.383009999998,77549.92516,3981.7132
56799,23632.241009999998,77811.49756,7629.195
311469,23995.53601,79875.01316,8457.5076
617183,21190.89861,87809.37596,3364.1117
109524,18909.40601,76227.53136000001,4592.0488
485619,18473.45201,82694.18236,3821.8634
620130,19810.37761,80666.99626,2470.406
508173,24097.25861,85876.64656000001,4257.8174
210098,23632.241009999998,79540.78176,10317.578000000001
304472,23879.28161,79511.71816,8472.0394
123247,26436.87841,77956.81556,5420.3614
333229,24954.63481,83682.34476,2048.9838
11073,23443.32761,79322.80476,6655.5644
445693,20130.07721,81764.14716000001,1874.6022
277841,24228.04481,78291.04696,8660.9528
330273,20522.43581,86545.10936,2412.2788
518264,24751.189609999998,86574.17296,4359.54
338197,21873.89321,88070.94836000001,1947.2612
316352,25652.16121,84118.29876,2325.0879999999997
49335,23167.22341,78349.17416000001,7672.7904
365465,19795.84581,85397.09716,2949.9554
635072,22564.15371,79003.10516,6074.2924
307491,21714.04341,83202.79536,8515.6348
491818,18371.72941,83013.88196,3502.1638
241424,18822.21521,77317.41636,8036.0854
225240,20551.49941,80514.41236,9765.3696
268817,21292.62121,76329.25396,7919.831
562158,19897.56841,85847.58296,3255.1232
531902,20842.13541,86269.00516,3923.586
269958,20188.20441,78291.04696,7919.831
78935,25826.54281,82548.86436,4737.3668
19140,18894.874209999998,78189.32436,6611.969
43312,22179.061009999998,84815.82516000001,7498.4088
531702,19185.51021,78073.06996000001,3952.6496
517871,19955.69561,76779.73976,4374.0718
332408,24838.380409999998,85978.36916,2034.4520000000002
287764,22527.82421,76576.29456000001,8820.8026
426485,23341.60501,89160.83336,813.7808
483152,20653.222009999998,87518.73996,3778.268
291176,22411.56981,78407.30136,8748.1436
413339,22033.74301,86457.91856,668.4628
646290,25623.09761,83980.24666,2514.0014
613424,24685.79651,86356.19596,4592.0488
188744,19839.44121,80165.64916,9140.5022
424859,23763.02721,87199.04036,770.1854
633433,24693.06241,85404.36306,2005.3884
111031,18589.70641,77782.43396000001,4635.6442
556578,24605.87161,86021.96456000001,3298.7186
245016,20827.60361,77433.67076000001,8239.5306
195471,22702.20581,75486.40956,9939.7512
87888,26291.56041,82665.11876,4679.2396
529942,26189.83781,82708.71416,3894.5224
43964,22397.03801,84336.27576,7512.9406
643357,25637.629409999998,84190.95776,3916.3201
156420,22062.80661,79090.29596,9256.7566
399210,23763.02721,87315.29476,1017.2260000000001
51650,18429.85661,77811.49756,7716.3858
222541,20464.30861,79976.73576,9547.3926
141550,22527.82421,86995.59516,5129.7254
334267,21830.29781,88012.82116,2019.9202
481886,23617.70921,85222.71556,3792.7998
260126,21467.002809999998,76765.20796,7774.513000000001
164436,18894.874209999998,78305.57876,9227.693000000001
254053,21510.59821,83580.62216,8181.4034
378926,25623.09761,82301.82376,2543.065
550913,26218.90141,81182.87516,3385.9094
345251,24257.10841,87838.43956,2208.8336
279546,17950.30721,78436.36496,8573.761999999999
217737,22978.31001,81894.93336,9634.5834
182670,24911.039409999998,82229.16476,8849.8662
34252,22382.50621,78436.36496,6030.696999999999
85320,18226.41141,77971.34736,4650.1759999999995
362126,19635.99601,83362.64516,2935.4236
654185,17882.492140000002,81953.06056,7406.374067
83993,20943.85801,80180.18096,4664.7078
412889,22193.59281,87852.97136,712.0582
365571,20159.14081,85077.39756,2949.9554
515758,19025.66041,76503.63556,4345.0082
660432,21219.962209999998,86579.01689,5648.026267
301477,17775.92561,78116.66536,8326.7214
545697,26131.71061,82650.58696,3255.1232
653438,21437.93921,85503.66369,6650.720467
112940,24620.40341,87140.91316,4519.3898
299883,25957.329009999998,81996.65596,8268.5942
491118,25782.94741,82476.20536,3502.1638
345891,19519.74161,80877.70736,2194.3018
270633,23239.88241,78639.81016000001,7905.2992
500313,26378.75121,81589.76556,3603.8864
219585,20624.15841,80470.81696,9620.0516
307075,22818.46021,83391.70876000001,8501.103000000001
621946,20362.58601,86755.82046,3313.2504
315856,19214.573809999998,82621.52336,2354.1516
188098,20842.13541,78320.11056,9082.375
489205,22629.54681,88129.07556,3574.8228
483519,25812.01101,83914.85356,3792.7998
561930,24722.12601,86472.45036,3095.2734
365201,20842.13541,87765.78056,2935.4236
480733,26059.05161,84234.55316,3865.4588
223280,23646.77281,81081.15256,9547.3926
311333,20318.99061,78465.42856,8457.5076
618022,19229.10561,82374.48276,3640.2159
471162,25855.60641,80354.56256,3763.7362
643099,21408.87561,79373.66606,5115.1936
490801,22687.67401,88230.79816,3560.2909999999997
42700,23835.68621,79279.20936000001,7542.0042
350412,24983.69841,86239.94156,2121.6428
207909,23995.53601,78668.87376,10448.3642
439233,20202.73621,82141.97396,1918.1976
447686,25143.54821,85280.84276,1860.0704
554259,25797.479209999998,83159.19996,3240.5914
255255,19868.50481,79308.27296,7847.172
87371,24533.21261,86646.83196,4679.2396
569774,18793.15161,81706.01996,3429.5048
157866,23123.62801,77985.87916,9242.2248
343911,19374.423609999998,82824.96856000001,2165.2382
41269,20406.18141,77796.96576,7469.3452
613070,25993.65851,83246.39076000001,3095.2734
569120,18982.06501,81604.29736,3444.0366
344270,19897.56841,83769.53556,2208.8336
18397,21859.361409999998,85368.03356,6582.9054
398734,21278.08941,84932.07956,1017.2260000000001
169384,25753.88381,77869.62476,9474.7336
454391,20784.00821,85397.09716,1351.4574
35135,21641.38441,85556.94696,6030.696999999999
616253,23305.27551,86065.55996,5493.0204
512705,24896.50761,86734.02276,4199.6902
493145,25579.50221,84757.69796,3487.632
132030,22033.74301,79003.10516,5609.2748
157964,19984.75921,79860.48136,9227.693000000001
556451,24039.131409999998,88129.07556,3109.8052
479833,21234.49401,81357.25676,3894.5224
506329,26378.75121,80645.19856,4214.222
613270,25317.929809999998,84503.39146,2804.6374
556215,25405.120609999998,85513.35156,3298.7186
206343,21263.55761,75137.64636,10244.919
614555,21728.57521,86145.48486,959.0988
299243,19359.89181,77826.02936,8297.6578
657814,21704.35554,77041.31216,8176.559467
355198,24940.10301,86472.45036,2819.1692
158449,23298.00961,82359.95096,9242.2248
43889,22208.12461,84815.82516000001,7512.9406
109417,26073.58341,83231.85896,4577.517
53801,23588.64561,78639.81016000001,7585.5996
350411,20551.49941,86283.53696,2121.6428
624063,20885.73081,86239.94156,1867.3363
408000,22760.33301,88884.72916,1235.203
650023,25848.340509999998,84510.65736,3749.2044
604422,22404.30391,84859.42056,7411.218000000001
358589,22091.87021,87068.25416,2731.9784
498235,23036.43721,86239.94156,3662.0136
601886,18720.49261,77055.84396,4424.9331
161796,23385.200409999998,79395.46376,9169.5658
397352,24010.06781,87678.58976,1031.7578
227085,20711.34921,81444.44756,9750.8378
89678,21379.812009999998,87169.97676,4868.153
296528,21350.74841,76430.97656,8399.3804
